conglome,vivienda,hogar,district,male,age,ccdd,ccpp,ccdi,hid,hhmem,lhhmem,kids,k_hhmem,infants,children,adults,ces,depprov,hconsump,hconsumplm,hhequiv,lhhequiv,lhhconsplm,CAST,QUE,AYM,near_x,near_y,cusco,pothuan_mita,border,d_bnd,bfe4_1,bfe4_2,bfe4_3,elv_sh,slope,near_dist,dpot,lat,lon,dbnd_sh,dbnd_sh2,dbnd_sh3,dbnd_sh4,x,y
 617, 98,11,80601,male,37,8,6,1, 617 9811,5,1.609438,2,.4,1,1,3,3.9,806,988,1101.559,282.451,5.643505,7.004482,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 617, 37,11,80601,male,74,8,6,1, 617 3711,4,1.386294,0,0,0,0,4,4,806,3323,3704.939,926.2349,6.831128,8.217422,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 617, 41,11,80601,male,68,8,6,1, 617 4111,1,0,0,0,0,0,1,1,806,413,460.4695,460.4695,6.132246,6.132246,0,1,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 582, 98,11,80601,male,36,8,6,1, 582 9811,5,1.609438,2,.4,0,2,3,4,806,2015,2171.049,542.7622,6.296671,7.682966,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 584, 23,11,80601,male,39,8,6,1, 584 2311,9,2.197225,6,.6666667,2,4,3,5.8,806,1589,1712.058,295.1824,5.687593,7.445451,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 581, 59,11,80601,female,22,8,6,1, 581 5911,8,2.079442,5,.625,1,4,3,5.4,806,1099,1184.11,219.2797,5.390348,7.076747,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 584, 34,11,80601,male,24,8,6,1, 584 3411,2,.6931472,0,0,0,0,2,2,806,1427,1537.512,768.756,6.644773,7.337921,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 584, 13,11,80601,male,50,8,6,1, 584 1311,7,1.94591,3,.4285714,1,2,4,5.4,806,889,957.8474,177.3791,5.178289,6.864688,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 617, 39,11,80601,male,53,8,6,1, 617 3911,4,1.386294,1,.25,0,1,3,3.5,806,1907,2126.187,607.482,6.409323,7.662086,0,1,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 617,101,11,80601,female,24,8,6,1, 61710111,3,1.098612,2,.6666667,2,0,1,1.8,806,280,312.1827,173.4348,5.155802,5.743588,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 583, 55,11,80601,female,56,8,6,1, 583 5511,4,1.386294,2,.5,0,2,2,3,806,1891,2037.446,679.1486,6.52084,7.619452,0,1,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 617, 38,11,80601,male,18,8,6,1, 617 3811,3,1.098612,0,0,0,0,3,3,806,3326,3708.284,1236.095,7.119712,8.218325,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 617, 97,11,80601,female,19,8,6,1, 617 9711,3,1.098612,0,0,0,0,3,3,806,1181,1316.742,438.914,6.084303,7.182916,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 581,705,11,80601,female,73,8,6,1, 58170511,1,0,0,0,0,0,1,1,806,-1335,-1438.387,-1438.387,0,0,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 584, 44,11,80601,male,36,8,6,1, 584 4411,4,1.386294,2,.5,0,2,2,3,806,1670,1799.331,599.7769,6.396558,7.49517,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 583, 17,11,80601,male,42,8,6,1, 583 1711,7,1.94591,3,.4285714,0,3,4,5.5,806,2798,3014.687,548.1249,6.306503,8.011251,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 584, 65,11,80601,male,33,8,6,1, 584 6511,5,1.609438,3,.6,2,1,2,3.3,806,917,988.0158,299.3987,5.701777,6.895699,castellano,0,0,858657,8425030,0,1,0,49.0217,0,0,0,4.27173,5.22227,838056.2,8.380562,14.26944,71.22611,.490217,.2403127,.1178054,.0577502,-1.110451,-.1325665
 618,  7,11,80604,male,39,8,6,4, 618  711,4,1.386294,2,.5,0,2,2,3,806,1369,1526.35,508.7834,6.232022,7.330635,castellano,0,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 585,  9,11,80604,male,35,8,6,4, 585  911,7,1.94591,3,.4285714,1,2,4,5.4,806,17698,19068.6,3531.222,8.169399,9.855798,castellano,0,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 585, 84,11,80604,female,65,8,6,4, 585 8411,8,2.079442,4,.5,1,3,4,5.9,806,417,449.294,76.15152,4.332725,6.107677,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618,  8,11,80604,male,63,8,6,4, 618  811,2,.6931472,0,0,0,0,2,2,806,-391,-435.9408,-217.9704,0,0,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618,  9,11,80604,female,41,8,6,4, 618  911,3,1.098612,1,.3333333,0,1,2,2.5,806,283,315.5275,126.211,4.837955,5.754246,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 12,11,80604,male,48,8,6,4, 618 1211,5,1.609438,1,.2,0,1,4,4.5,806,719,801.6406,178.1423,5.182583,6.68666,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 57,11,80604,female,53,8,6,4, 618 5711,2,.6931472,0,0,0,0,2,2,806,322,359.0101,179.5051,5.190203,5.88335,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 585, 39,11,80604,male,66,8,6,4, 585 3911,3,1.098612,1,.3333333,0,1,2,2.5,806,567,610.9105,244.3642,5.49866,6.41495,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 10,11,80604,male,48,8,6,4, 618 1011,6,1.791759,2,.3333333,2,0,4,4.8,806,1497,1669.062,347.7213,5.851401,7.420017,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 58,11,80604,male,66,8,6,4, 618 5811,6,1.791759,2,.3333333,1,1,4,4.9,806,384,428.1363,87.37475,4.470206,6.059442,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 585, 69,11,80604,male,43,8,6,4, 585 6911,10,2.302585,6,.6,1,5,4,6.9,806,4109,4427.216,641.6255,6.464005,8.395526,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 585, 54,11,80604,male,34,8,6,4, 585 5411,2,.6931472,0,0,0,0,2,2,806,3247,3498.459,1749.23,7.466931,8.160078,castellano,0,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 56,11,80604,male,23,8,6,4, 618 5611,3,1.098612,1,.3333333,1,0,2,2.4,806,598,666.733,277.8054,5.626921,6.50239,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 59,11,80604,female,36,8,6,4, 618 5911,6,1.791759,5,.8333333,2,3,1,3.3,806,275,306.608,92.91151,4.531648,5.72557,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 60,11,80604,female,60,8,6,4, 618 6011,2,.6931472,0,0,0,0,2,2,806,729,812.7899,406.395,6.007326,6.700473,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 11,11,80604,female,68,8,6,4, 618 1111,1,0,0,0,0,0,1,1,806,145,161.666,161.666,5.085533,5.085533,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 585, 24,11,80604,female,69,8,6,4, 585 2411,2,.6931472,0,0,0,0,2,2,806,882,950.3052,475.1526,6.163636,6.856783,castellano,0,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 618, 55,11,80604,female,60,8,6,4, 618 5511,2,.6931472,1,.5,0,1,1,1.5,806,41,45.71246,30.47498,3.416906,3.822371,0,1,0,858253.1,8420380,0,1,0,56.23336,0,0,0,4.4884,7.16169,826941.4,8.269415,14.35778,71.16861,.5623336,.3162191,.1778206,.0999945,-1.167953,-.0442257
 620, 36,11,80702,male,29,8,7,2, 620 3611,6,1.791759,4,.6666667,1,3,2,3.9,807,574,639.9745,164.096,5.100452,6.461428,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 82,11,80702,male,27,8,7,2, 619 8211,3,1.098612,1,.3333333,1,0,2,2.4,807,418,466.0442,194.1851,5.268812,6.14428,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 81,11,80702,male,35,8,7,2, 620 8111,6,1.791759,3,.5,1,2,3,4.4,807,1310,1460.569,331.9475,5.804977,7.286582,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 80,11,80702,male,48,8,7,2, 620 8011,6,1.791759,3,.5,0,3,3,4.5,807,1328,1480.638,329.0306,5.796151,7.300228,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 83,11,80702,male,32,8,7,2, 620 8311,6,1.791759,4,.6666667,0,4,2,4,807,642,715.7903,178.9476,5.187093,6.573387,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 32,11,80702,male,32,8,7,2, 620 3211,6,1.791759,3,.5,1,2,3,4.4,807,375,418.1018,95.02313,4.554121,6.035725,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 79,11,80702,male,35,8,7,2, 620 7911,6,1.791759,4,.6666667,2,2,2,3.8,807,574,639.9745,168.4143,5.126427,6.461428,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 31,11,80702,male,35,8,7,2, 620 3111,7,1.94591,4,.5714286,1,3,3,4.9,807,1342,1496.247,305.3565,5.72148,7.310715,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 83,11,80702,male,53,8,7,2, 619 8311,2,.6931472,0,0,0,0,2,2,807,372,414.757,207.3785,5.334546,6.027693,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 22,11,80702,male,23,8,7,2, 619 2211,3,1.098612,1,.3333333,1,0,2,2.4,807,485,540.745,225.3104,5.417479,6.292948,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 20,11,80702,male,36,8,7,2, 619 2011,6,1.791759,4,.6666667,2,2,2,3.8,807,438,488.3429,128.5113,4.856017,6.191018,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 81,11,80702,female,51,8,7,2, 619 8111,1,0,0,0,0,0,1,1,807,175,195.1142,195.1142,5.273585,5.273585,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 35,11,80702,male,38,8,7,2, 620 3511,7,1.94591,5,.7142857,0,5,2,4.5,807,1107,1234.237,274.2748,5.61413,7.118208,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 84,11,80702,male,49,8,7,2, 620 8411,4,1.386294,2,.5,0,2,2,3,807,352,392.4582,130.8194,4.873818,5.97243,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 21,11,80702,male,54,8,7,2, 619 2111,4,1.386294,1,.25,0,1,3,3.5,807,622,693.4915,198.1404,5.288976,6.541739,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 19,11,80702,male,25,8,7,2, 619 1911,4,1.386294,2,.5,2,0,2,2.8,807,641,714.6754,255.2412,5.542209,6.571828,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 23,11,80702,male,64,8,7,2, 619 2311,3,1.098612,1,.3333333,0,1,2,2.5,807,381,424.7914,169.9166,5.135308,6.051599,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 84,11,80702,male,24,8,7,2, 619 8411,5,1.609438,3,.6,2,1,2,3.3,807,498,555.2392,168.2543,5.125476,6.319399,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 24,11,80702,male,27,8,7,2, 619 2411,3,1.098612,1,.3333333,1,0,2,2.4,807,380,423.6765,176.5319,5.173501,6.04897,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 79,11,80702,male,40,8,7,2, 619 7911,7,1.94591,4,.5714286,1,3,3,4.9,807,484,539.6301,110.1286,4.701649,6.290884,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 82,11,80702,male,60,8,7,2, 620 8211,3,1.098612,0,0,0,0,3,3,807,324,361.24,120.4133,4.79093,5.889543,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 34,11,80702,male,29,8,7,2, 620 3411,5,1.609438,3,.6,1,2,2,3.4,807,321,357.8951,105.2633,4.656465,5.88024,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 619, 80,11,80702,male,36,8,7,2, 619 8011,6,1.791759,4,.6666667,2,2,2,3.8,807,409,456.0097,120.0026,4.787513,6.122514,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 620, 33,11,80702,male,42,8,7,2, 620 3311,8,2.079442,5,.625,2,3,3,5.3,807,950,1059.191,199.8474,5.297554,6.965261,0,1,0,827864,8451638,0,1,1,4.246131,0,0,0,3.90545,8.55334,919115.7,9.191156,14.00806,71.99805,.0424613,.001803,.0000766,3.25e-06,-.3385162,-.3939457
 604, 29,11,80706,male,60,8,7,6, 604 2911,4,1.386294,1,.25,0,1,3,3.5,807,702,782.6866,223.6247,5.409969,6.662732,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 17,11,80706,female,98,8,7,6, 604 1711,1,0,0,0,0,0,1,1,807,29,32.33321,32.33321,3.476095,3.476095,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604,  3,11,80706,male,64,8,7,6, 604  311,1,0,0,0,0,0,1,1,807,1236,1378.064,1378.064,7.228435,7.228435,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 46,11,80706,male,48,8,7,6, 604 4611,7,1.94591,4,.5714286,1,3,3,4.9,807,1599,1782.786,363.8339,5.896698,7.485933,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 33,11,80706,male,23,8,7,6, 604 3311,5,1.609438,2,.4,2,0,3,3.8,807,1249,1392.558,366.4626,5.903896,7.238897,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621, 40,11,80706,male,53,8,7,6, 621 4011,6,1.791759,2,.3333333,0,2,4,5,807,826,920.9389,184.1878,5.215956,6.825394,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621, 37,11,80706,male,52,8,7,6, 621 3711,6,1.791759,2,.3333333,1,1,4,4.9,807,934,1041.352,212.5209,5.35904,6.948276,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621,  3,11,80706,male,42,8,7,6, 621  311,7,1.94591,3,.4285714,0,3,4,5.5,807,1026,1143.927,207.9866,5.337474,7.042222,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 51,11,80706,male,30,8,7,6, 604 5111,4,1.386294,2,.5,0,2,2,3,807,1506,1679.097,559.699,6.327399,7.426012,castellano,0,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 11,11,80706,male,49,8,7,6, 604 1111,9,2.197225,6,.6666667,2,4,3,5.8,807,1499,1671.292,288.1538,5.663495,7.421352,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 37,11,80706,male,37,8,7,6, 604 3711,8,2.079442,6,.75,2,4,2,4.8,807,549,612.1011,127.521,4.848281,6.416897,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621,  6,11,80706,male,56,8,7,6, 621  611,5,1.609438,3,.6,0,3,2,3.5,807,402,448.2051,128.0586,4.852488,6.105251,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621,  5,11,80706,male,41,8,7,6, 621  511,8,2.079442,4,.5,0,4,4,6,807,736,820.5945,136.7657,4.91827,6.710029,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621,  4,11,80706,male,38,8,7,6, 621  411,7,1.94591,3,.4285714,1,2,4,5.4,807,911,1015.709,188.0942,5.236943,6.923342,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621,  2,11,80706,male,33,8,7,6, 621  211,6,1.791759,2,.3333333,1,1,4,4.9,807,921,1026.858,209.5629,5.345024,6.934259,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 41,11,80706,male,30,8,7,6, 604 4111,6,1.791759,3,.5,2,1,3,4.3,807,1543,1720.35,400.0813,5.991668,7.450283,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621,  1,11,80706,female,45,8,7,6, 621  111,7,1.94591,3,.4285714,1,2,4,5.4,807,1477,1646.764,304.9562,5.720168,7.406567,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621, 39,11,80706,male,40,8,7,6, 621 3911,10,2.302585,5,.5,2,3,5,7.3,807,1302,1451.65,198.8561,5.292582,7.280456,castellano,0,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 25,11,80706,male,41,8,7,6, 604 2511,7,1.94591,4,.5714286,1,3,3,4.9,807,501,558.584,113.9967,4.73617,6.325405,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621, 42,11,80706,male,47,8,7,6, 621 4211,6,1.791759,2,.3333333,0,2,4,5,807,1386,1545.304,309.0609,5.733538,7.342976,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621, 41,11,80706,male,46,8,7,6, 621 4111,9,2.197225,5,.5555556,0,5,4,6.5,807,992,1106.019,170.1567,5.13672,7.008522,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 621, 38,11,80706,male,34,8,7,6, 621 3811,4,1.386294,2,.5,2,0,2,2.8,807,770,858.5024,306.608,5.72557,6.755189,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
 604, 21,11,80706,male,56,8,7,6, 604 2111,5,1.609438,1,.2,1,0,4,4.4,807,620,691.2617,157.1049,5.056914,6.538518,0,1,0,832840.6,8432929,0,1,0,28.90449,0,0,0,4.24305,4.28974,903912.2,9.039122,14.33111,72.11472,.2890449,.0835469,.0241488,.0069801,-.2218399,-.0708961
